x,mtrue,utrue,forcing,distribution,omega
0.0771484375,0.4701867511032064,0.7209780109828433,-16.079035337253792,1.1941226099192672,
0.078125,0.475838969555562,0.7251613515120608,-15.92892307745914,1.1993200016775818,
0.0791015625,0.48151321170231565,0.7293309931100311,-15.769546200323886,1.204517040408033,
0.080078125,0.4872086514928573,0.7334867787772651,-15.60067678459332,1.2097135259018947,
0.0810546875,0.4929244469659586,0.7376285520363319,-15.422086907557878,1.2149092571165188,
0.08203125,0.4986597403846398,0.7417561569377695,-15.233548858790957,1.2201040321871073,
0.0830078125,0.5044136583801919,0.7458694380659758,-15.034835362264124,1.225297648438617,
0.083984375,0.510185312105378,0.7499682405450794,-14.825719809068392,1.2304899023977893,
0.0849609375,0.5159737973968316,0.7540524100447905,-14.605976496900826,1.2356805898053098,
0.0859375,0.5217781949466666,0.7581217927862319,-14.37538087845691,1.2408695056280927,
0.0869140625,0.5275975704833037,0.7621762355477478,-14.133709818891996,1.2460564440716944,
0.087890625,0.5334309749615146,0.7662155856706921,-13.880741862220802,1.2512411985928473,
0.0888671875,0.5392774447616784,0.7702396910651966,-13.61625750503023,1.2564235619121233,
0.08984375,0.5451360018982382,0.774248400215917,-13.340039479206178,1.261603326026715,
0.0908203125,0.5510056542373389,0.7782415621877554,-13.051873043894048,1.266780282223343,
0.091796875,0.5568853957236237,0.782219026631565,-12.751546283659323,1.2719542210912818,
0.0927734375,0.5627742066161552,0.7861806437898287,-12.438850416814043,1.2771249325355096,
0.09375,0.5686710537334267,0.7901262645023162,-12.113580110674151,1.2822922057899726,
0.0947265625,0.5745748907074189,0.7940557402117205,-11.775533803531216,1.28745582943097,
0.095703125,0.5804846582466483,0.7979689229692692,-11.424514035921979,1.2926155913906565,
0.0966796875,0.5863992844081574,0.8018656654403132,-11.06032778850817,1.2977712789706608,
0.09765625,0.5923176848783744,0.8057458209098923,-10.682786825904932,1.3029226788558177,
0.0986328125,0.5982387632627797,0.8096092432882778,-10.291708048065399,1.3080695771280142,
0.099609375,0.6041614113842962,0.8134557871164892,-9.886913848385593,1.31321175928015,
0.1005859375,0.6100845095903259,0.8172853075717897,-9.468232476478773,1.3183490102302091,
0.1015625,0.6160069270683366,0.8210976604731545,-9.035498407103029,1.323481114335439,
0.1025390625,0.6219275221699068,0.8248927022867163,-8.58855271490384,1.3286078554066438,
0.103515625,0.627845142743122,0.8286702901311865,-8.127243452469102,1.3337290167225813,
0.1044921875,0.6337586264732152,0.8324302817832485,-7.651426033460175,1.3388443810444681,
0.10546875,0.6396668012313325,0.8361725356829282,-7.160963619841194,1.3439537306305909,
0.1064453125,0.6455684854313019,0.8398969109389385,-6.655727510004841,1.3490568472510232,
0.107421875,0.6514624883942756,0.8436032673339986,-6.135597531890447,1.3541535122024393,
0.1083984375,0.6573476107211097,0.8472914653301248,-5.600462437802544,1.3592435063230388,
0.109375,0.6632226446723377,0.8509613660738986,-5.050220298549712,1.364326610007562,
0.1103515625,0.6690863745555894,0.8546128314017056,-4.484778899677247,1.3694026032224123,
0.111328125,0.6749375771203007,0.85824572384495,-3.904056137290713,1.3744712655208702,
0.1123046875,0.68077502195955,0.8618599066352398,-3.307980413745538,1.3795323760584088,
0.11328125,0.686597471918857,0.8654552437095456,-2.6964910305337177,1.3845857136080986,
0.1142578125,0.6924036835117667,0.869031599715334,-2.06953857833947,1.38963105657611,
0.115234375,0.6981924073420389,0.8725888400156704,-1.4270853263847796,1.3946681830173062,
0.1162109375,0.7039623885322593,0.8761268306942973,-0.769105605992596,1.399696870650926,
0.1171875,0.7097123671586788,0.8796454385606807,-0.09558618803981966,1.404716896876358,
0.1181640625,0.7154410786920811,0.8831445311550326,0.5934733430723753,1.4097280387889985,
0.119140625,0.7211472544444799,0.8866239767533007,1.2980602227421147,1.4147300731961996,
0.1201171875,0.7268296220214325,0.8900836443721339,2.0181481481658,1.4197227766332994,
0.12109375,0.7324869057797567,0.893523403773815,2.75369692855409,1.4247059253797356,
0.1220703125,0.7381178272904331,0.8969431254711663,3.504652144636713,1.4296792954752413,
0.123046875,0.743721105806463,0.9003426807324252,4.2709448180681875,1.434642662736119,
0.1240234375,0.7492954587354573,0.9037219415860925,5.052491093725772,1.439595802771596,
0.125,0.7548396021167185,0.9070807808257467,5.849191934486251,1.4445384910002532,
0.1259765625,0.7603522511025741,0.9104190720148334,6.660932828366505,1.4494705026665302,
0.126953125,0.7658321204437215,0.91373668949142,7.487583511446639,1.4543916128573056,
0.1279296875,0.7712779249783314,0.9170335083729233,8.328997705999026,1.4593015965185463,
0.12890625,0.7766883801246571,0.9203094045608057,9.185012874830978,1.4642002284720281,
0.1298828125,0.7820622023768952,0.9235642547452404,10.055449994261203,1.469087283432126,
0.130859375,0.7873981098040301,0.9267979364097468,10.940113345863711,1.47396253602267,
0.1318359375,0.7926948225514034,0.9300103278357931,11.838790326245649,1.4788257607938646,
0.1328125,0.7979510633447341,0.9332013081073688,12.751251278530248,1.4836767322392754,
0.1337890625,0.8031655579963195,0.9363707571155259,13.67724934692589,1.488515224812873,
0.134765625,0.8083370359131402,0.9395185555628877,14.616520351463677,1.4933410129461413,
0.1357421875,0.8134642306065911,0.9426445849681281,15.568782687257167,1.498153871065239,
0.13671875,0.8185458802035527,0.9457487276704158,16.533737249784537,1.5029535736082216,
0.1376953125,0.8235807279585249,0.9488308668338287,17.511067382492378,1.5077398950423155,
0.138671875,0.8285675227665285,0.9518908864517348,18.500438852084418,1.512512609881246,
0.1396484375,0.8335050196764898,0.9549286713511415,19.501499852568358,1.5172714927026145,
0.140625,0.838391980404816,0.9579441071970127,20.51388103387754,1.5220163181653281,
0.1416015625,0.8432271738488648,0.9609370804965521,21.537195560265275,1.5267468610270725,
0.142578125,0.8480093766000174,0.9639074786034537,22.57103919911338,1.531462896161833,
0.1435546875,0.8527373734560543,0.9668551897221207,23.61499043747967,1.5361641985774586,
0.14453125,0.857409957932538,0.9697801029118492,24.66861062968264,1.5408505434332658,
0.1455078125,0.8620259327729034,0.972682108090981,25.73144417645543,1.5455217060576845,
0.146484375,0.8665841104569553,0.9755610960410196,26.803018734560744,1.5501774619659419,
0.1474609375,0.8710833137074724,0.9784169584107174,27.882845457813573,1.5548175868777794,
0.1484375,0.8755223759946187,0.9812495877201243,28.97041927024925,1.5594418567352066,
0.1494140625,0.8799001420378587,0.9840588773646055,30.065219172812444,1.564050047720286,
0.150390625,0.8842154683050782,0.986844721618825,31.16670858043661,1.5686419362729478,
0.1513671875,0.888467223508608,0.9896070156406931,32.2743356918303,1.5732172991088333,
0.15234375,0.8926542890978522,0.9923456554752828,33.38753389324326,1.577775913237165,
0.1533203125,0.8967755597482199,0.9950605380587096,34.50572219327264,1.5823175559786382,
0.154296875,0.9008299438460657,0.9977515612219764,35.62830568944254,1.5868420049833398,
0.1552734375,0.9048163639693367,1.0004186236947867,36.75467606839026,1.5913490382486826,
0.15625,0.908733757363636,1.0030616251093207,37.88421213712682,1.5958384341373604,
0.1572265625,0.9125810764134051,1.005680466003977,39.0162803836487,1.6003099713953188,
0.158203125,0.9163572891079362,1.0082750478270808,40.15023557027625,1.6047634291697408,
0.1591796875,0.9200613795019218,1.0108452729405546,41.285421357697615,1.6091985870270429,
0.16015625,0.9236923481702579,1.013391044623558,42.42117095709448,1.6136152249708842,
0.1611328125,0.9272492126568134,1.0159122670760876,43.55680781026975,1.6180131234601813,
0.162109375,0.9307310079168852,1.018408845422545,44.69164629813219,1.6223920634271298,
0.1630859375,0.934136786753061,1.0208806857152684,45.82499247812243,1.626751826295231,
0.1640625,0.9374656202442131,1.0233276949380277,46.956144845391144,1.6310921939973202,
0.1650390625,0.940716598167353,1.0257497810094878,48.08439511747244,1.6354129489935934,
0.166015625,0.9438888294120779,1.0281468527866309,49.209029045995464,1.6397138742896349,
0.1669921875,0.9469814423873454,1.0305188200681485,50.32932724685931,1.6439947534544372,
0.16796875,0.9499935854203171,1.0328655935977942,51.44456605331065,1.6482553706384186,
0.1689453125,0.952924427147015,1.0351870850677016,52.55401838973113,1.6524955105914287,
0.169921875,0.9557731568945407,1.037483207121668,53.65695465875216,1.6567149586807457,
0.1708984375,0.9585389850546109,1.0397538733583982,54.752643648665284,1.6609135009090612,
0.171875,0.9612211434481692,1.0419989983347173,55.84035345479964,1.6650909239324492,
0.1728515625,0.9638188856808381,1.044218497568744,56.91935241193084,1.6692470150783205,
0.173828125,0.9663314874889802,1.0464122875430293,57.988910039101256,1.6733815623633548,
0.1748046875,0.9687582470761462,1.048580285707658,59.048297992875014,1.6774943545114165,
0.17578125,0.9710984854396887,1.0507224104833153,60.09679102990666,1.6815851809714428,
0.1767578125,0.9733515466873305,1.0528385812643162,61.133667972431965,1.6856538319353116,
0.177734375,0.9755167983434806,1.0549287184215976,62.15821267668413,1.6897000983556765,
0.1787109375,0.9775936316450964,1.0569927433056765,63.16971500622434,1.6937237719637794,
0.1796875,0.9795814618269009,1.0590305782495704,64.1674718024732,1.6977246452872237,
0.1806640625,0.9814797283957651,1.06104214657168,65.1507878509639,1.7017025116677225,
0.181640625,0.9832878953940777,1.0630273725786374,66.11897684448235,1.7056571652788033,
0.1826171875,0.9850054516519267,1.0649861815681174,67.07136234041009,1.7095884011434794,
0.18359375,0.9866319110279295,1.066918499831609,68.00727870753194,1.7134960151518817,
0.1845703125,0.9881668126385494,1.0688242546571554,68.92607206097705,1.7173798040788466,
0.185546875,0.9896097210757505,1.0707033743320529,69.82710118556342,1.7212395656014599,
0.1865234375,0.9909602266128438,1.0725557881455163,70.70973844454595,1.725075098316556,
0.1875,0.9922179453983914,1.0743814263913045,71.57337066922716,1.7288862017581668,
0.1884765625,0.9933825196380377,1.0761802203703095,72.41740002849588,1.732672676414922,
0.189453125,0.9944536177641498,1.0779521023931116,73.24124488009348,1.7364343237473971,
0.1904296875,0.9954309345931497,1.0796970057824946,74.04434059901308,1.7401709462054034,
0.19140625,0.9963141914704416,1.0814148648759234,74.82614037594071,1.7438823472452258,
0.1923828125,0.9971031364028294,1.0831056150279872,75.58611599257009,1.747568331346798,
0.193359375,0.9977975441783423,1.0847691926128036,76.32375856933535,1.7512287040308205,
0.1943359375,0.9983972164733863,1.0864055350263864,77.03857927898406,1.7548632718758101,
0.1953125,0.9989019819471505,1.0880145806889747,77.73011003081332,1.758471842535092,
0.1962890625,0.9993116963232064,1.0895962690473275,78.39790412149485,1.7620542247537163,
0.197265625,0.9996262424582435,1.0911505405769775,79.04153684865422,1.7656102283853117,
0.1982421875,0.999845530397898,1.0926773367844502,79.66060608943997,1.7691396644088655,
0.19921875,0.9999694974196363,1.0941766002094435,80.25473284311875,1.7726423449454285,
0.2001953125,0.9999981080626628,1.095648274426972,80.82356173081031,1.7761180832747476,
0.201171875,0.9999313541448362,1.0970923040494718,81.36676145758457,1.7795666938518193,
0.2021484375,0.9997692547665801,1.0985086347288682,81.88402523498667,1.7829879923233631,
0.203125,0.9995118563017837,1.099897213158606,82.37507115851894,1.7863817955442134,
0.2041015625,0.9991592323757044,1.1012579870756427,82.83964254388921,1.78974792159363,
0.205078125,0.998711483829881,1.1025909052624023,83.27750822057557,1.79308618979152,
0.2060546875,0.9981687386740844,1.103895917548692,83.6884627813673,1.7963964207145724,
0.20703125,0.9975311520253372,1.105172974813581,84.07232678617915,1.799678436212306,
0.2080078125,0.9967989060340421,1.1064220289872424,84.42894692236221,1.8029320594230203,
0.208984375,0.9959722097972697,1.1076430330527551,84.7581961208279,1.8061571147896587,
0.2099609375,0.9950512992592625,1.1088359410478694,85.05997362600753,1.809353428075571,
0.2109375,0.994036437099221,1.1100007080667327,85.33420502127208,1.8125208263801806,
0.2119140625,0.9929279126064491,1.1111372902615773,85.58084221010714,1.815659138154552,
0.212890625,0.9917260415429385,1.112245644844373,85.79986335253055,1.818768193216857,
0.2138671875,0.9904311659934865,1.113325730088437,85.99127275760314,1.8218478227677344,
0.21484375,0.9890436542034443,1.1143775053300062,86.15510073204861,1.8248978594055494,
0.2158203125,0.9875639004042069,1.1154009309697754,86.29140338575438,1.8279181371415403,
0.216796875,0.985992324626556,1.11639596847439,86.40026239579427,1.8309084914148592,
0.2177734375,0.9843293725019838,1.1173625803779061,86.48178472806241,1.8338687591075007,
0.21875,0.9825755150521273,1.1183007302832073,86.53610231962455,1.8367987785591164,
0.2197265625,0.9807312484664519,1.1192103828633875,86.56337172029978,1.8396983895817156,
0.220703125,0.9787970938683334,1.1200915038630896,86.56377369582337,1.8425674334742494,
0.2216796875,0.9767735970696902,1.1209440600998102,86.53751279518032,1.8454057530370727,
0.22265625,0.9746613283143306,1.1217680194651614,86.48481687966678,1.8482131925862926,
0.2236328125,0.9724608820101804,1.122563350926095,86.40593662013849,1.8509895979679853,
0.224609375,0.9701728764505699,1.1233300245260909,86.30114495969306,1.853734816572297,
0.2255859375,0.9677979535247637,1.1240680113862986,86.17073654268668,1.856448697347413,
0.2265625,0.9653367784179189,1.1247772837066472,86.01502711794951,1.8591310908134022,
0.2275390625,0.9627900393006734,1.1254578147669114,85.8343529101251,1.8617818490759308,
0.228515625,0.9601584470085639,1.1261095789277409,85.62906996464811,1.8644008258398446,
0.2294921875,0.9574427347114828,1.1267325516316464,85.39955346930053,1.8669878764226175,
0.23046875,0.9546436575733911,1.1273267094039512,85.14619705027609,1.8695428577676683,
0.2314453125,0.9517619924025067,1.1278920298536983,84.86941204911017,1.872065628457536,
0.232421875,0.9487985372921952,1.1284284916745215,84.56962677698593,1.8745560487269213,
0.2333984375,0.945754111252797,1.128936074645473,84.24728575235109,1.8770139804755845,
0.234375,0.9426295538346264,1.1294147596318156,83.90284892458676,1.8794392872811063,
0.2353515625,0.9394257247423878,1.1298645285857711,83.53679088002444,1.8818318344115,
0.236328125,0.9361435034412542,1.1302853645472313,83.14960003730403,1.8841914888376827,
0.2373046875,0.9327837887548646,1.1306772516444261,82.74177783317342,1.8865181192457983,
0.23828125,0.9293474984554928,1.1310401750945542,82.31383789820113,1.8888115960493932,
0.2392578125,0.9258355688466533,1.1313741212043715,81.86630522531648,1.8910717914014417,
0.240234375,0.9222489543384071,1.1316790773707401,81.39971533535822,1.893298579206221,
0.2412109375,0.9185886270156385,1.1319550320811378,80.91461343949844,1.895491835131031,
0.2421875,0.9148555761995751,1.1322019749141259,80.41155359712106,1.897651436617764,
0.2431640625,0.9110508080028292,1.1324198965397758,79.89109787705691,1.8997772628943141,
0.244140625,0.9071753448782383,1.1326087887200562,79.35381552209029,1.9018691949858333,
0.2451171875,0.9032302251617903,1.1327686443091805,78.80028211347789,1.9039271157258242,
0.24609375,0.8992165026099165,1.1328994572539108,78.23107874235367,1.9059509097670784,
0.2470703125,0.8951352459314423,1.1330012225938233,77.64679119055334,1.9079404635924464,
0.248046875,0.8909875383144871,1.1330739364615323,77.04800911663659,1.9098956655254518,
0.2490234375,0.8867744769486019,1.1331175960828725,76.43532525288288,1.9118164057407336,
0.25,0.8824971725424458,1.1331321997770425,75.8093346152233,1.9137025762743298,
0.2509765625,0.8781567488372907,1.133117746956704,75.17063372374182,1.915554071033787,
0.251953125,0.8737543421166571,1.1330742381280428,74.51981983788538,1.9173707858081082,
0.2529296875,0.8692911007123763,1.133001674890785,73.85749020715404,1.9191526182775238,
0.25390625,0.8647681845073811,1.1329000599381789,73.18424133881634,1.9208994680230993,
0.2548828125,0.860186764435524,1.1327693970569275,72.50066828096053,1.9226112365361634,
0.255859375,0.8555480219787229,1.132609691127086,71.80736392549059,1.9242878272275667,
0.2568359375,0.8508531486617394,1.1324209481219136,71.10491833142922,1.9259291454367653,
0.2578125,0.8461033455448849,1.1322031751076873,70.39391806526673,1.9275350984407258,
0.2587890625,0.8412998227149597,1.1319563802434718,69.67494556465006,1.9291055954626581,
0.259765625,0.8364437987747261,1.1316805727808492,68.9485785251102,1.930640547680563,
0.2607421875,0.8315365003312097,1.1313757630636074,68.21538930561222,1.9321398682356072,
0.26171875,0.8265791614831351,1.1310419625273858,67.47594435812421,1.9336034722403135,
0.2626953125,0.8215730233077883,1.1306791836992816,66.73080368326974,1.9350312767865698,
0.263671875,0.816519333347604,1.1302874401974115,65.98052030672577,1.9364232009534577,
0.2646484375,0.8114193450967734,1.129866746730435,65.22563978061834,1.9377791658148946,
0.265625,0.8062743174881652,1.1294171190970343,64.4666997094173,1.9390990944470934,
0.2666015625,0.8010855143808492,1.128938574185353,63.70422930116358,1.9403829119358347,
0.267578125,0.7958542040485136,1.1284311299723921,62.93874894406212,1.941630545383552,
0.2685546875,0.7905816586690617,1.1278948055233669,62.170769805154926,1.9428419239162327,
0.26953125,0.7852691538156719,1.12732962099102,61.40079345720312,1.9440169786901258,
0.2705078125,0.7799179679496012,1.1267355976148936,60.629311528575485,1.9451556428982633,
0.271484375,0.7745293819150125,1.1261127577205596,59.8568053781027,1.9462578517767914,
0.2724609375,0.7691046784360979,1.1254611247188093,59.08374579642069,1.9473235426111086,
0.2734375,0.7636451416167714,1.1247807231048006,58.31059272926353,1.9483526547418129,
0.2744140625,0.7581520564431996,1.1240715784571624,57.537795027031635,1.9493451295704565,
0.275390625,0.7526267082894315,1.12333371743706,56.7657902165672,1.950300910565107,
0.2763671875,0.7470703824263911,1.1225671677872164,55.99500429790731,1.9512199432657145,
0.27734375,0.7414843635344882,1.1217719583308943,55.22585156463165,1.9521021752892824,
0.2783203125,0.735869935220098,1.1209481189708341,54.45873444429687,1.952947556334844,
0.279296875,0.7302283795361582,1.1200956806881532,53.694043364654675,1.9537560381882424,
0.2802734375,0.7245609765071276,1.1192146755412011,52.93215664010909,1.954527574726714,
0.28125,0.7188690036585433,1.1183051366643744,52.17344037839238,1.9552621219232715,
0.2822265625,0.7131537355514095,1.1173670982668893,51.41824841017845,1.9559596378508954,
0.283203125,0.7074164433216478,1.1164005956315168,50.666922237059296,1.9566200826865177,
0.2841796875,0.701658394224833,1.1154056651132707,49.919791000148514,1.9572434187148149,
0.28515625,0.6958808511864294,1.1143823441380565,49.17717146761507,1.9578296103317956,
0.2861328125,0.6900850723577439,1.1133306712012816,48.439368039543496,1.9583786240481906,
0.287109375,0.6842723106778015,1.112250685866421,47.70667277135768,1.9588904284926414,
0.2880859375,0.6784438134413444,1.1111424287635423,46.97936541347975,1.959364994414688,
0.2890625,0.6726008218731524,1.110005941587792,46.2577134678128,1.9598022946875553,
0.2900390625,0.6667445707088725,1.1088412670978378,45.5419722596551,1.9602023043107366,
0.291015625,0.6608762877825445,1.107648449114272,44.832385024216094,1.9605650004123765,
0.2919921875,0.6549971936209981,1.1064275325179722,44.12918300738652,1.9608903622514506,
0.29296875,0.6491085010452966,1.1051785632484243,43.43258557970436,1.9611783712197415,
0.2939453125,0.6432114147793907,1.103901588302,42.74280036336063,1.9614290108436128,
0.294921875,0.6373071310661429,1.1025966557301978,42.06002337141993,1.9616422667855802,
0.2958984375,0.6313968372908778,1.1012638146378413,41.38443915744312,1.961818126845678,
0.296875,0.6254817116126024,1.0999031151812386,40.71622097613896,1.9619565809626223,
0.2978515625,0.6195629226030391,1.0985146085662985,40.055530954673706,1.9620576212147691,
0.298828125,0.613641628893607,1.097098347046609,39.40252027218251,1.9621212418208729,
0.2998046875,0.6077189788304743,1.095654383921473,38.75732934770936,1.9621474391406346,
0.30078125,0.6017961101378099,1.094182773533907,38.120088036440364,1.9621362116750503,
0.3017578125,0.5958741495893427,1.0926835712685967,37.490915834083054,1.9620875600665546,
0.302734375,0.5899542126883417,1.0911568335498145,36.869922085676855,1.9620014870989584,
0.3037109375,0.5840374033561145,1.089602617839296,36.25720620129741,1.9618779976971832,
0.3046875,0.5781248136291223,1.0880209826340768,35.652857878656164,1.9617170989267936,
0.3056640625,0.5722175233647968,1.086411987464291,35.0569573276831,1.9615187999933203,
0.306640625,0.5663165999561443,1.0847756928909273,34.469575501036836,1.9612831122413847,
0.3076171875,0.5604230980552082,1.0831121605035483,33.89077432778309,1.9610100491536169,
0.30859375,0.5545380593054614,1.0814214529179689,33.32060694948795,1.9606996263493695,
0.3095703125,0.5486625120831897,1.0797036337738959,32.759117960359646,1.9603518615832276,
0.310546875,0.5427974712479199,1.077958767732529,32.20634364825967,1.95996677474332,
0.3115234375,0.5369439379019446,1.0761869204741201,31.66231223614469,1.9595443878494199,
0.3125,0.5311028991589836,1.074388158695497,31.12704412667639,1.9590847250508472,
0.3134765625,0.5252753279220188,1.0725625501075469,30.60055214721957,1.958587812624169,
0.314453125,0.5194621826703316,1.07071016343266,30.082841793320185,1.9580536789706944,
0.3154296875,0.5136644072557668,1.0688310684021367,29.573911473455077,1.9574823546137694,
0.31640625,0.5078829307082385,1.066925335753555,29.073752752277784,1.9568738721958707,
0.3173828125,0.5021186670504907,1.064993037228098,28.582350593753162,1.9562282664754957,
0.318359375,0.49637251512211333,1.0630342455678474,28.09968360247666,1.9555455743238552,
0.3193359375,0.49064535841281687,1.0610490345130346,27.625724263035632,1.9548258347213627,
0.3203125,0.48493806490495334,1.0590374787992556,27.16043917770752,1.954069088753925,
